carat,depth,table,price,'x','y','z',cut_Fair,cut_Good,cut_Ideal,cut_Prem,cut_V_good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.7,61.1,61,2443,5.65,5.7,3.47,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.71,63,54,2443,5.69,5.64,3.57,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.76,62.5,59,2443,5.79,5.77,3.61,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.83,60.5,55,2444,6.08,6.11,3.69,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.81,62.6,59.7,2444,5.86,5.92,3.69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.72,62.5,58,2444,5.67,5.73,3.56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.78,62.7,56,2444,5.87,5.84,3.67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,62,60,2444,5.72,5.67,3.53,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,60,62,2444,5.79,5.75,3.46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,61.2,60,2444,5.71,5.69,3.49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.81,62.4,54.8,2444,5.98,6.01,3.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6,62,55,2444,5.39,5.42,3.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.83,61.2,59,2444,6.03,6.06,3.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.59,62,54,2444,5.38,5.43,3.35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.78,62.7,61,2444,5.8,5.84,3.65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,59.9,63,2444,5.74,5.81,3.46,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.85,62,58,2444,6.08,6.04,3.76,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6,60,58,2444,5.53,5.43,3.29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7,63.1,60,2445,5.62,5.63,3.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.73,62.5,56,2445,5.69,5.73,3.57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,60.8,60,2445,5.74,5.78,3.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,61.1,61,2445,5.68,5.71,3.48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,65.3,53,2445,5.64,5.58,3.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.73,58.7,61,2446,5.9,5.95,3.48,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.72,60.4,61,2446,5.75,5.8,3.49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.73,58.9,60,2446,5.9,5.81,3.45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.57,62,57,2447,5.29,5.33,3.29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.57,61.5,56,2447,5.31,5.35,3.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.53,62.4,55,2447,5.2,5.19,3.24,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.74,59.6,59,2447,5.94,5.87,3.52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.74,59,55,2447,6.03,5.94,3.53,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.76,57.7,63,2447,6.05,5.97,3.47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,61.5,58,2448,5.73,5.81,3.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.72,60.8,57,2449,5.79,5.82,3.52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,63.6,57,2450,5.69,5.66,3.61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.71,63.1,58,2450,5.71,5.64,3.58,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.71,61.9,60,2450,5.75,5.69,3.54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.71,63.4,61,2450,5.6,5.57,3.54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,58.9,62,2450,5.92,5.83,3.46,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,61.2,57,2450,5.79,5.76,3.53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.71,56.8,62,2450,5.93,5.89,3.37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,59.2,63,2450,5.85,5.81,3.45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.71,62.6,58,2450,5.7,5.67,3.56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,60.9,55,2450,5.76,5.74,3.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.74,62.9,57,2451,5.73,5.78,3.62,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.76,62.4,58,2451,5.83,5.86,3.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.55,61.5,55.1,2451,5.26,5.28,3.24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.73,60.1,56,2451,5.88,5.86,3.53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8,61.4,56,2451,5.99,5.96,3.67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8,63.1,59,2451,5.85,5.78,3.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.72,61.3,56,2451,5.76,5.81,3.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.79,58.5,62,2451,5.99,6.04,3.52,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.72,61.3,63,2451,5.67,5.75,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.72,61.2,59,2452,5.75,5.79,3.53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.74,58.7,58,2452,5.93,5.86,3.46,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,61.9,56,2452,5.78,5.73,3.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.02,59.6,59,2452,6.51,6.45,3.87,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.7,62.5,61,2453,5.62,5.67,3.53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7,61.2,55,2453,5.68,5.72,3.49,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7,59.2,60,2453,5.77,5.79,3.42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,60.4,59,2453,5.7,5.75,3.46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,62.1,56,2453,5.65,5.68,3.52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.75,63.8,55,2453,5.74,5.8,3.68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,63.5,56,2453,5.6,5.68,3.58,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,62.8,59,2453,5.64,5.69,3.56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.73,61.7,55,2453,5.79,5.82,3.58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7,62.6,57,2453,5.59,5.62,3.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.79,60.8,57,2453,5.99,5.96,3.63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,63.5,57,2454,5.61,5.64,3.57,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,62,55,2454,5.24,5.25,3.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,60.6,57,2454,5.15,5.18,3.13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.96,59.1,62,2454,6.48,6.38,3.79,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.71,61.9,56,2455,5.68,5.72,3.53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.81,62.1,56,2455,5.94,5.97,3.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.73,62.5,56,2455,5.73,5.75,3.59,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,63.4,56,2455,5.69,5.63,3.59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,63,58,2456,5.68,5.72,3.59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.71,63.5,57,2456,5.65,5.68,3.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.75,62.2,57,2456,5.8,5.84,3.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.82,62.3,58,2456,5.96,5.98,3.72,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.53,60.5,57,2456,5.24,5.28,3.18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.78,62.3,55,2456,5.88,5.91,3.67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.84,62,55,2456,6.07,6.06,3.76,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.77,57.2,65,2457,6.08,6.02,3.46,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.77,60.9,60,2457,5.89,5.87,3.58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.77,61.6,60,2457,5.91,5.87,3.59,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.72,62.3,57,2457,5.8,5.75,3.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,62.3,57,2458,5.73,5.66,3.55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,61.9,56,2458,5.73,5.76,3.56,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.72,62.2,58,2458,5.72,5.76,3.57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,62.3,60,2458,5.68,5.65,3.53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,63.3,55,2458,5.72,5.65,3.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,59.8,70,2458,5.89,5.72,3.48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.75,62.4,56,2458,5.84,5.79,3.63,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.74,60.9,56,2459,5.83,5.86,3.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7,62.6,56,2459,5.65,5.69,3.55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.81,61.7,57,2459,5.98,6.01,3.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,61.2,59,2459,5.73,5.68,3.49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,58.3,58,2459,5.9,5.86,3.43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.74,61.5,57,2459,5.81,5.86,3.59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.55,60.2,56,2459,5.33,5.38,3.22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.69,61.3,55,2459,5.72,5.74,3.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,62.3,57,2459,5.67,5.7,3.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,61.7,59,2459,5.62,5.66,3.48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8,61,60,2460,5.95,5.98,3.64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.47,62.1,55,2460,4.98,5.01,3.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.47,62,54,2460,4.99,5.01,3.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7,60.5,57,2460,5.74,5.79,3.49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.61,59.4,59,2461,5.55,5.59,3.31,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.7,59.3,60,2461,5.74,5.8,3.42,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.91,60.5,59,2461,6.21,6.19,3.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.91,56.9,62,2461,6.51,6.45,3.69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.71,63.1,56,2462,5.58,5.77,3.58,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.75,62.3,59,2462,5.77,5.81,3.61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.72,61.4,57,2462,5.75,5.79,3.54,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.56,61.9,56,2462,5.29,5.32,3.28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.71,60.6,57,2463,5.73,5.78,3.49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.74,59.9,57,2463,5.87,5.91,3.53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.75,60.6,60,2463,5.88,5.91,3.57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.56,62.6,54,2463,5.32,5.28,3.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,61.6,58,2463,5.73,5.7,3.52,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,60.8,59,2463,5.75,5.7,3.48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,63.3,56,2464,5.59,5.66,3.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,61.5,59,2464,5.7,5.74,3.52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.91,59.6,59,2464,6.29,6.32,3.76,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.74,61.9,56,2464,5.8,5.83,3.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.76,62.7,56,2466,5.81,5.86,3.66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.72,61.1,59,2466,5.74,5.79,3.52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.6,61.3,56,2467,5.43,5.46,3.34,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.75,63.3,58,2467,5.78,5.75,3.65,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.73,62.1,56,2467,5.74,5.79,3.58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,60.1,59,2467,5.27,5.22,3.15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.52,59.8,60,2467,5.28,5.22,3.14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.52,59.9,57,2467,5.28,5.24,3.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.73,61.7,58,2468,5.75,5.72,3.54,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.74,61.7,57,2468,5.79,5.84,3.59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.7,58.8,64,2468,5.74,5.79,3.39,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.74,63.5,60,2468,5.73,5.68,3.62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.57,59.6,58,2469,5.39,5.41,3.22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.76,61.1,55,2469,5.9,5.94,3.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.76,61.8,58,2469,5.83,5.88,3.62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.76,62.7,55,2469,5.74,5.83,3.63,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.78,62.3,57,2469,5.86,5.85,3.65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,61.8,55,2469,5.67,5.72,3.52,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.62,61.9,55,2469,5.5,5.52,3.41,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.7,61.6,60,2470,5.68,5.72,3.51,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.72,61.7,55,2470,5.74,5.77,3.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,61.5,57,2470,5.74,5.78,3.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,62.8,58,2470,5.6,5.65,3.53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,61.5,56,2471,5.71,5.75,3.53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.79,60.4,61,2471,5.99,5.96,3.61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,61.1,55,2472,5.22,5.28,3.21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,62.4,56,2473,5.63,5.66,3.52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.9,57,2473,5.59,5.63,3.53,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,63.2,58,2473,5.61,5.65,3.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.73,59.7,60,2473,5.83,5.9,3.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.8,61.9,56,2473,5.94,5.98,3.69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,59.3,62,2473,5.74,5.8,3.42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,58.8,56,2473,5.79,5.84,3.42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6,61.4,53,2473,5.45,5.5,3.36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,61.5,55,2473,5.28,5.26,3.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.72,62.6,59,2474,5.66,5.71,3.56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.76,62.3,57,2474,5.81,5.87,3.64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.8,58.4,61,2474,6.02,6.06,3.53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.81,59.2,64,2474,6.11,6.15,3.63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,58.5,65,2475,5.81,5.84,3.41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,62.8,57,2475,5.63,5.68,3.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,62.2,55,2475,5.69,5.72,3.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,62.5,53,2475,5.05,5.13,3.18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,62.6,54,2475,5.7,5.73,3.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.77,61.8,55,2475,5.89,5.93,3.65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,60.4,59,2475,5.75,5.7,3.46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,62.8,59,2475,5.69,5.64,3.56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.91,60.8,59,2475,6.23,6.2,3.78,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,61.4,64,2475,5.73,5.61,3.48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.7,62.1,56,2475,5.68,5.65,3.52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,62.9,63,2475,5.64,5.59,3.53,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,62.3,58,2476,5.6,5.67,3.51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,63.5,56,2476,5.65,5.68,3.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,62,57,2476,5.72,5.66,3.53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,61.4,57,2476,5.83,5.73,3.55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.78,58.3,62,2477,6.04,6.11,3.54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,63.7,54,2477,5.72,5.62,3.61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.72,63.3,57,2477,5.71,5.67,3.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.75,62.2,57,2478,5.84,5.8,3.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,61.6,56,2478,5.69,5.73,3.52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,62.5,56,2478,5.67,5.69,3.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,62.4,56,2478,5.66,5.69,3.54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.77,62.4,56,2479,5.89,5.85,3.66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,64.9,57,2479,5.55,5.54,3.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.72,60,57,2479,5.8,5.84,3.49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.77,60.6,57,2479,5.93,5.89,3.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,61.8,60,2479,5.66,5.63,3.49,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,62.5,55,2479,5.69,5.64,3.54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,61.8,58,2479,5.66,5.64,3.49,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,62.1,58,2479,5.68,5.63,3.51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,61.8,60,2479,5.67,5.63,3.49,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.71,60.3,58,2479,5.78,5.76,3.48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.54,61.9,54.5,2479,5.22,5.25,3.23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.67,59.8,60.3,2479,5.62,5.69,3.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7,63.1,58,2479,5.65,5.61,3.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,61.8,53,2480,5.73,5.69,3.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,62.4,55,2480,5.71,5.74,3.57,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,61.3,56,2480,5.73,5.78,3.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.63,62.3,55,2481,5.5,5.54,3.44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.61,60.9,56,2481,5.49,5.51,3.35,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8,62.7,56,2481,5.83,5.91,3.68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7,59.4,63,2481,5.79,5.73,3.42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,62.6,57,2482,5.64,5.73,3.56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9,62.9,55,2482,6.13,6.17,3.87,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.72,62.4,59,2482,5.67,5.7,3.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.79,62.4,56,2482,5.87,5.92,3.68,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.81,63.1,59,2482,5.88,5.91,3.72,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
